SeasonYear,Quarter,Minute,Second,Down,ToGo,YardLine,Rush/Pass/Special,OFF,DEF,,
2023,3,7,41,2,6,61,2,23,14,NO,IND
2023,3,8,15,1,10,57,1,23,14,NO,IND
2023,3,9,25,0,0,100,4,14,23,IND,NO
2023,3,11,47,0,0,100,4,14,23,IND,NO
2023,3,15,0,0,0,65,4,23,14,NO,IND
2023,2,0,0,0,0,100,4,23,14,NO,IND
2023,2,0,21,0,0,65,4,23,14,NO,IND
2023,2,0,21,0,0,100,4,14,23,IND,NO
2023,2,0,26,4,1,76,3,14,23,IND,NO
2023,2,0,30,3,1,76,2,14,23,IND,NO
2023,2,0,30,0,0,100,4,14,23,IND,NO
2023,2,0,49,2,10,67,2,14,23,IND,NO
2023,2,1,21,1,10,67,1,14,23,IND,NO
2023,2,2,0,3,6,59,2,14,23,IND,NO
2023,2,2,0,0,0,100,4,14,23,IND,NO
2023,2,2,19,2,8,57,1,14,23,IND,NO
2023,2,3,4,1,10,55,1,14,23,IND,NO
2023,2,3,50,3,3,52,1,14,23,IND,NO
2023,2,5,42,0,0,65,4,14,23,IND,NO
2023,2,5,42,0,0,100,4,14,23,IND,NO
2023,2,5,42,0,0,85,4,23,14,NO,IND
2023,2,6,24,0,0,100,4,14,23,IND,NO
2023,2,7,28,0,0,65,4,14,23,IND,NO
2023,2,7,28,0,0,100,4,14,23,IND,NO
2023,2,7,28,0,0,85,4,23,14,NO,IND
2023,2,7,35,1,10,80,1,23,14,NO,IND
2023,2,7,50,1,10,72,1,23,14,NO,IND
2023,2,8,29,1,10,57,2,23,14,NO,IND
2023,2,9,5,3,1,52,1,23,14,NO,IND
2023,2,9,43,2,2,51,1,23,14,NO,IND
2023,2,11,39,0,0,65,4,23,14,NO,IND
2023,2,11,39,0,0,100,4,14,23,IND,NO
2023,2,11,39,0,0,85,4,14,23,IND,NO
2023,2,11,42,2,1,99,1,14,23,IND,NO
2023,2,12,25,2,5,88,1,14,23,IND,NO
2023,2,12,58,1,10,83,1,14,23,IND,NO
2023,2,13,25,3,9,71,2,14,23,IND,NO
2023,2,13,30,2,9,71,2,14,23,IND,NO
2023,2,14,15,1,10,70,1,14,23,IND,NO
2023,2,14,49,0,0,65,4,23,14,NO,IND
2023,2,14,49,0,0,100,4,14,23,IND,NO
2023,2,14,52,4,1,98,3,14,23,IND,NO
2023,2,15,0,3,1,98,2,14,23,IND,NO
2023,1,0,0,0,0,100,4,14,23,IND,NO
2023,1,0,2,2,1,98,1,14,23,IND,NO
2023,1,0,26,1,10,89,2,14,23,IND,NO
2023,1,0,52,3,2,76,1,14,23,IND,NO
2023,1,1,33,2,7,71,2,14,23,IND,NO
2023,1,3,44,0,0,65,4,14,23,IND,NO
2023,1,3,44,0,0,85,4,23,14,NO,IND
2023,1,3,50,1,10,82,2,23,14,NO,IND
2023,1,4,26,3,1,69,1,23,14,NO,IND
2023,1,5,3,2,10,60,2,23,14,NO,IND
2023,1,5,37,1,10,60,1,23,14,NO,IND
2023,1,6,56,0,0,65,4,23,14,NO,IND
2023,1,6,56,0,0,100,4,14,23,IND,NO
2023,1,9,29,1,10,81,1,14,23,IND,NO
2023,1,15,0,0,0,65,4,14,23,IND,NO
2023,4,0,0,0,0,100,4,21,12,MIN,GB
2023,4,1,21,4,20,56,2,12,21,GB,MIN
2023,4,1,51,3,10,66,4,12,21,GB,MIN
2023,4,1,58,2,10,66,2,12,21,GB,MIN
2023,4,1,58,0,0,100,4,12,21,GB,MIN
2023,4,2,3,1,10,66,2,12,21,GB,MIN
2023,4,2,22,1,10,54,4,12,21,GB,MIN
2023,4,4,23,0,0,100,4,21,12,MIN,GB
2023,4,4,28,0,0,100,4,21,12,MIN,GB
2023,4,4,39,0,0,100,4,21,12,MIN,GB
2023,4,4,42,0,0,100,4,21,12,MIN,GB
2023,4,4,54,4,16,79,1,12,21,GB,MIN
2023,4,4,59,3,16,79,2,12,21,GB,MIN
2023,4,5,20,2,9,86,4,12,21,GB,MIN
2023,4,5,54,1,10,85,1,12,21,GB,MIN
2023,4,7,19,4,5,90,2,12,21,GB,MIN
2023,4,7,23,3,5,90,2,12,21,GB,MIN
2023,4,7,26,2,5,90,2,12,21,GB,MIN
2023,4,7,50,1,10,85,1,12,21,GB,MIN
2023,4,11,20,1,10,87,2,21,12,MIN,GB
2023,4,11,34,0,0,100,4,21,12,MIN,GB
2023,4,11,49,3,8,77,2,21,12,MIN,GB
2023,4,12,32,2,8,77,1,21,12,MIN,GB
2023,4,13,13,1,10,75,1,21,12,MIN,GB
2023,4,13,56,1,10,65,1,21,12,MIN,GB
2023,3,0,0,0,0,100,4,21,12,MIN,GB
2023,3,6,23,0,0,100,4,24,25,NYG,NYJ
2023,2,12,16,1,10,100,2,5,13,CAR,HOU
2023,2,13,13,0,0,65,4,5,13,CAR,HOU
2023,2,13,13,0,0,100,4,5,13,CAR,HOU
2023,2,13,13,0,0,85,4,13,5,HOU,CAR
2023,2,13,15,2,1,99,1,13,5,HOU,CAR
2023,2,13,26,1,2,98,1,13,5,HOU,CAR
2023,2,14,18,3,10,76,2,13,5,HOU,CAR
2023,2,15,0,2,7,79,1,13,5,HOU,CAR
2023,1,0,0,0,0,100,4,13,5,HOU,CAR
2023,1,0,21,1,10,76,2,13,5,HOU,CAR
2023,1,1,2,3,4,72,2,13,5,HOU,CAR
2023,1,1,43,2,5,71,1,13,5,HOU,CAR
2023,1,2,22,1,10,66,1,13,5,HOU,CAR
2023,1,2,48,3,4,58,2,13,5,HOU,CAR
2023,1,3,28,2,5,57,1,13,5,HOU,CAR
2023,1,4,6,1,10,52,1,13,5,HOU,CAR
2023,1,7,33,0,0,100,4,5,13,CAR,HOU
2023,3,8,59,0,0,65,4,25,24,NYJ,NYG
2023,3,8,59,0,0,100,4,24,25,NYG,NYJ
2023,3,8,59,0,0,85,4,24,25,NYG,NYJ
2023,3,9,3,3,6,94,1,24,25,NYG,NYJ
2023,3,9,8,2,6,94,2,24,25,NYG,NYJ
2023,3,9,50,1,5,95,1,24,25,NYG,NYJ
2023,3,10,6,3,10,90,1,24,25,NYG,NYJ
2023,3,10,44,2,11,89,1,24,25,NYG,NYJ
2023,3,11,18,1,10,90,1,24,25,NYG,NYJ
2023,3,11,52,3,6,84,1,24,25,NYG,NYJ
2023,3,12,33,2,14,76,1,24,25,NYG,NYJ
2023,3,13,10,1,10,80,1,24,25,NYG,NYJ
2023,3,13,14,2,10,65,2,24,25,NYG,NYJ
2023,3,13,44,1,10,65,1,24,25,NYG,NYJ
2023,3,15,0,0,0,65,4,24,25,NYG,NYJ
2023,2,0,0,0,0,100,4,24,25,NYG,NYJ
2023,2,1,7,0,0,100,4,25,24,NYJ,NYG
2023,2,1,17,4,14,55,3,24,25,NYG,NYJ
2023,2,1,17,4,8,61,4,24,25,NYG,NYJ
2023,2,1,22,3,8,61,2,24,25,NYG,NYJ
2023,2,2,0,2,4,65,4,24,25,NYG,NYJ
2023,2,2,0,0,0,100,4,24,25,NYG,NYJ
2023,2,2,24,1,10,59,1,24,25,NYG,NYJ
2023,2,8,22,0,0,100,4,25,24,NYJ,NYG
2023,2,10,1,0,0,100,4,24,25,NYG,NYJ
2023,2,12,0,0,0,100,4,25,24,NYJ,NYG
2023,2,12,48,4,1,71,3,24,25,NYG,NYJ
2023,2,13,29,3,5,67,2,24,25,NYG,NYJ
2023,2,14,7,2,9,63,1,24,25,NYG,NYJ
2023,2,14,35,1,10,62,1,24,25,NYG,NYJ
2023,1,0,0,0,0,100,4,24,25,NYG,NYJ
2023,1,0,25,0,0,100,4,24,25,NYG,NYJ
2023,1,1,6,0,0,65,4,24,25,NYG,NYJ
2023,1,1,6,0,0,85,4,25,24,NYJ,NYG
2023,1,1,18,1,10,100,2,25,24,NYJ,NYG
2023,1,4,49,0,0,100,4,24,25,NYG,NYJ
2023,1,6,13,0,0,100,4,24,25,NYG,NYJ
2023,3,2,39,0,0,65,4,21,12,MIN,GB
2023,3,2,39,0,0,85,4,12,21,GB,MIN
2023,3,2,42,4,1,99,2,12,21,GB,MIN
2023,3,3,23,3,1,99,1,12,21,GB,MIN
2023,3,3,23,3,1,99,4,12,21,GB,MIN
2023,3,3,27,2,1,99,2,12,21,GB,MIN
2023,3,3,53,1,1,99,1,12,21,GB,MIN
2023,3,3,57,3,6,93,2,12,21,GB,MIN
2023,3,4,41,2,9,90,1,12,21,GB,MIN
2023,3,5,1,1,10,89,2,12,21,GB,MIN
2023,3,5,27,2,4,84,2,12,21,GB,MIN
2023,3,5,35,0,0,100,4,12,21,GB,MIN
2023,3,5,48,1,10,78,2,12,21,GB,MIN
2023,3,6,11,2,10,68,2,12,21,GB,MIN
2023,3,6,14,1,10,68,2,12,21,GB,MIN
2023,3,7,48,0,0,65,4,12,21,GB,MIN
2023,3,7,48,0,0,100,4,12,21,GB,MIN
2023,3,7,48,0,0,85,4,21,12,MIN,GB
2023,3,7,53,1,10,80,2,21,12,MIN,GB
2023,4,7,43,2,4,52,1,19,9,LA,DAL
2023,4,10,34,0,0,100,4,9,19,DAL,LA
2023,4,12,19,0,0,65,4,19,9,LA,DAL
2023,4,12,19,0,0,100,4,9,19,DAL,LA
2023,4,12,19,0,0,85,4,9,19,DAL,LA
2023,4,12,24,2,5,75,2,9,19,DAL,LA
2023,4,13,7,1,10,70,2,9,19,DAL,LA
2023,4,13,19,0,0,100,4,9,19,DAL,LA
2023,4,13,24,4,2,54,2,19,9,LA,DAL
2023,3,11,32,0,0,100,4,11,17,DET,LV
2023,3,11,47,2,6,72,2,11,17,DET,LV
2023,3,12,24,1,10,68,1,11,17,DET,LV
2023,3,13,1,0,0,100,4,11,17,DET,LV
2023,3,15,0,0,0,65,4,17,11,LV,DET
2023,2,0,0,0,0,100,4,17,11,LV,DET
2023,2,0,27,0,0,65,4,17,11,LV,DET
2023,2,0,27,0,0,85,4,11,17,DET,LV
2023,2,0,31,1,10,82,2,11,17,DET,LV
2023,2,0,31,0,0,100,4,11,17,DET,LV
2023,2,0,39,3,6,74,2,11,17,DET,LV
2023,2,0,39,0,0,100,4,11,17,DET,LV
2023,2,0,45,2,9,71,2,11,17,DET,LV
2023,2,1,10,1,10,70,1,11,17,DET,LV
2023,2,1,31,2,3,64,2,11,17,DET,LV
2023,2,1,31,0,0,100,4,11,17,DET,LV
2023,2,1,44,1,10,57,1,11,17,DET,LV
2023,2,1,51,1,10,57,1,11,17,DET,LV
2023,2,2,0,0,0,100,4,11,17,DET,LV
2023,2,2,56,0,0,65,4,11,17,DET,LV
2023,2,2,56,0,0,100,4,11,17,DET,LV
2023,2,2,56,0,0,85,4,17,11,LV,DET
2023,2,3,0,1,3,97,1,17,11,LV,DET
2023,2,3,41,3,1,94,1,17,11,LV,DET
2023,2,4,18,2,4,91,1,17,11,LV,DET
2023,2,4,52,1,10,85,1,17,11,LV,DET
2023,2,5,27,2,3,79,1,17,11,LV,DET
2023,2,6,3,1,10,72,1,17,11,LV,DET
2023,2,6,41,1,10,61,2,17,11,LV,DET
2023,2,8,8,0,0,65,4,17,11,LV,DET
2023,2,8,8,0,0,100,4,11,17,DET,LV
2023,2,8,12,4,9,85,3,11,17,DET,LV
2023,2,8,18,3,9,85,2,11,17,DET,LV
2023,2,8,58,2,1,93,4,11,17,DET,LV
2023,2,9,35,1,10,84,2,11,17,DET,LV
2023,2,10,5,2,16,60,2,11,17,DET,LV
2023,2,10,45,1,10,66,2,11,17,DET,LV
2023,2,11,24,0,0,100,4,11,17,DET,LV
2023,2,12,23,0,0,65,4,17,11,LV,DET
2023,2,12,23,0,0,100,4,11,17,DET,LV
2023,2,12,27,4,13,87,3,11,17,DET,LV
2023,2,12,35,4,8,92,4,11,17,DET,LV
2023,2,13,25,3,18,82,2,11,17,DET,LV
2023,2,14,6,2,16,84,1,11,17,DET,LV
2023,2,14,27,2,6,94,1,11,17,DET,LV
2023,2,15,0,1,8,92,1,11,17,DET,LV
2023,1,0,0,0,0,100,4,11,17,DET,LV
2023,1,0,22,3,11,78,2,11,17,DET,LV
2023,1,0,26,2,11,78,2,11,17,DET,LV
2023,1,1,7,1,10,79,1,11,17,DET,LV
2023,1,1,35,2,2,71,1,11,17,DET,LV
2023,1,1,59,1,10,63,2,11,17,DET,LV
2023,1,2,29,1,10,51,2,11,17,DET,LV
2023,1,3,14,3,1,100,1,17,11,LV,DET
2023,1,3,55,0,0,100,4,11,17,DET,LV
2023,1,4,49,0,0,100,4,11,17,DET,LV
2023,1,4,59,1,10,74,2,17,11,LV,DET
2023,1,5,44,0,0,100,4,11,17,DET,LV
2023,1,7,51,0,0,65,4,17,11,LV,DET
2023,1,7,51,0,0,100,4,11,17,DET,LV
2023,1,7,56,4,8,74,3,11,17,DET,LV
2023,1,8,2,3,8,74,2,11,17,DET,LV
2023,1,8,37,2,8,74,1,11,17,DET,LV
2023,1,8,37,0,0,100,4,11,17,DET,LV
2023,1,9,11,1,10,72,1,11,17,DET,LV
2023,1,9,49,2,6,61,1,11,17,DET,LV
2023,1,10,33,1,10,57,1,11,17,DET,LV
2023,2,0,35,4,7,60,3,31,2,TEN,ATL
2023,2,0,39,3,7,60,2,31,2,TEN,ATL
2023,2,0,57,2,15,52,2,31,2,TEN,ATL
2023,2,1,2,1,15,52,2,31,2,TEN,ATL
2023,2,1,2,1,10,57,4,31,2,TEN,ATL
2023,2,1,13,0,0,100,4,2,31,ATL,TEN
2023,2,1,19,0,0,100,4,2,31,ATL,TEN
2023,2,1,23,0,0,100,4,2,31,ATL,TEN
2023,2,1,44,0,0,100,4,31,2,TEN,ATL
2023,2,1,49,0,0,100,4,31,2,TEN,ATL
2023,2,3,17,0,0,100,4,31,2,TEN,ATL
2023,4,11,55,1,10,55,1,15,27,JAX,PIT
2023,3,12,29,2,10,51,1,15,27,JAX,PIT
2023,3,13,4,1,10,51,2,15,27,JAX,PIT
2023,3,15,0,0,0,65,4,15,27,JAX,PIT
2023,2,0,0,0,0,100,4,27,15,PIT,JAX
2023,2,0,2,3,15,57,3,27,15,PIT,JAX
2023,2,0,14,2,10,62,2,27,15,PIT,JAX
2023,2,0,14,0,0,100,4,27,15,PIT,JAX
2023,2,0,17,1,10,62,2,27,15,PIT,JAX
2023,2,0,34,1,10,52,1,27,15,PIT,JAX
2023,2,1,4,0,0,65,4,27,15,PIT,JAX
2023,2,1,7,4,2,80,3,15,27,JAX,PIT
2023,2,1,7,0,0,100,4,15,27,JAX,PIT
2023,2,1,10,3,2,80,2,15,27,JAX,PIT
2023,2,1,10,0,0,100,4,15,27,JAX,PIT
2023,2,1,17,2,6,76,2,15,27,JAX,PIT
2023,2,1,17,0,0,100,4,15,27,JAX,PIT
2023,2,1,49,1,10,72,1,15,27,JAX,PIT
2023,2,1,57,1,10,61,2,15,27,JAX,PIT
2023,3,15,0,0,0,65,4,29,8,SEA,CLE
2023,2,0,0,0,0,100,4,8,29,CLE,SEA
2023,2,0,27,1,10,73,2,29,8,SEA,CLE
2023,2,0,45,4,2,66,2,29,8,SEA,CLE
2023,2,0,45,0,0,100,4,29,8,SEA,CLE
2023,2,0,55,3,2,66,1,29,8,SEA,CLE
2023,2,0,59,2,2,66,2,29,8,SEA,CLE
2023,2,1,4,1,10,58,2,29,8,SEA,CLE
2023,2,1,51,0,0,100,4,8,29,CLE,SEA
2023,2,2,0,0,0,100,4,8,29,CLE,SEA
2023,2,3,16,0,0,100,4,29,8,SEA,CLE
2023,2,5,27,0,0,65,4,2,31,ATL,TEN
2023,2,5,27,0,0,100,4,31,2,TEN,ATL
2023,2,5,27,0,0,85,4,31,2,TEN,ATL
2023,2,5,32,2,6,84,2,31,2,TEN,ATL
2023,2,6,18,1,10,80,1,31,2,TEN,ATL
2023,2,6,56,3,1,76,1,31,2,TEN,ATL
2023,2,7,38,2,2,75,1,31,2,TEN,ATL
2023,2,8,17,1,10,67,2,31,2,TEN,ATL
2023,2,10,16,0,0,100,4,31,2,TEN,ATL
2023,2,11,13,0,0,100,4,31,2,TEN,ATL
2023,2,12,4,0,0,100,4,31,2,TEN,ATL
2023,2,14,43,0,0,100,4,31,2,TEN,ATL
2023,1,2,28,0,0,65,4,2,31,ATL,TEN
2023,1,2,28,0,0,100,4,31,2,TEN,ATL
2023,1,2,28,0,0,85,4,31,2,TEN,ATL
2023,1,2,37,1,10,53,2,31,2,TEN,ATL
2023,1,4,20,0,0,100,4,31,2,TEN,ATL
2023,1,5,46,0,0,100,4,31,2,TEN,ATL
2023,1,9,47,0,0,65,4,31,2,TEN,ATL
2023,1,9,47,0,0,100,4,31,2,TEN,ATL
2023,1,9,51,4,8,90,3,2,31,ATL,TEN
2023,1,10,31,3,5,93,4,2,31,ATL,TEN
2023,1,10,36,2,5,93,2,2,31,ATL,TEN
2023,1,11,12,1,10,88,1,2,31,ATL,TEN
2023,1,11,48,3,6,76,2,2,31,ATL,TEN
2023,1,12,20,2,10,72,1,2,31,ATL,TEN
2023,1,12,51,1,15,67,1,2,31,ATL,TEN
2023,1,13,2,1,10,72,2,2,31,ATL,TEN
2023,1,15,0,0,0,65,4,31,2,TEN,ATL
2023,4,0,5,4,2,59,2,27,15,PIT,JAX
2023,4,0,6,3,2,59,4,27,15,PIT,JAX
2023,4,0,19,2,10,51,2,27,15,PIT,JAX
2023,4,0,25,1,10,51,2,27,15,PIT,JAX
2023,4,2,0,4,9,61,3,15,27,JAX,PIT
2023,4,2,0,0,0,100,4,15,27,JAX,PIT
2023,4,2,17,3,9,61,1,15,27,JAX,PIT
2023,4,2,17,3,14,56,4,15,27,JAX,PIT
2023,4,2,17,0,0,100,4,15,27,JAX,PIT
2023,4,2,21,2,10,60,1,15,27,JAX,PIT
2023,4,2,21,0,0,100,4,15,27,JAX,PIT
2023,4,2,25,1,10,60,1,15,27,JAX,PIT
2023,2,2,3,3,7,56,2,15,27,JAX,PIT
2023,2,2,6,2,7,56,2,15,27,JAX,PIT
2023,2,2,46,1,10,53,1,15,27,JAX,PIT
2023,2,3,59,0,0,65,4,15,27,JAX,PIT
2023,2,3,59,0,0,100,4,27,15,PIT,JAX
2023,2,4,1,4,5,95,3,27,15,PIT,JAX
2023,2,4,6,3,5,95,2,27,15,PIT,JAX
2023,2,4,45,2,5,95,2,27,15,PIT,JAX
2023,2,5,23,1,8,92,1,27,15,PIT,JAX
2023,2,5,57,3,3,83,2,27,15,PIT,JAX
2023,2,6,36,2,9,77,2,27,15,PIT,JAX
2023,2,7,10,1,10,76,1,27,15,PIT,JAX
2023,2,7,52,1,10,60,2,27,15,PIT,JAX
2023,2,8,27,2,7,100,1,27,15,PIT,JAX
2023,2,10,15,0,0,100,4,27,15,PIT,JAX
2023,2,10,24,1,6,94,2,15,27,JAX,PIT
2023,2,11,3,1,10,82,1,15,27,JAX,PIT
2023,2,11,46,2,9,55,2,15,27,JAX,PIT
2023,2,12,24,1,10,54,1,15,27,JAX,PIT
2023,2,13,35,0,0,100,4,27,15,PIT,JAX
2023,1,0,30,1,10,82,2,15,27,JAX,PIT
2023,1,1,8,3,3,77,2,15,27,JAX,PIT
2023,1,1,47,2,3,77,1,15,27,JAX,PIT
2023,1,2,8,2,3,77,1,15,27,JAX,PIT
2023,1,2,42,1,10,70,1,15,27,JAX,PIT
2023,1,4,27,0,0,100,4,27,15,PIT,JAX
2023,1,5,54,0,0,65,4,27,15,PIT,JAX
2023,1,5,54,0,0,100,4,27,15,PIT,JAX
2023,1,5,59,4,3,68,3,15,27,JAX,PIT
2023,1,6,40,3,10,61,2,15,27,JAX,PIT
2023,3,1,32,0,0,65,4,19,9,LA,DAL
2023,3,1,32,0,0,100,4,9,19,DAL,LA
2023,3,1,36,4,4,91,3,9,19,DAL,LA
2023,3,2,20,3,6,89,2,9,19,DAL,LA
2023,3,2,55,2,10,85,1,9,19,DAL,LA
2023,3,3,37,1,10,85,1,9,19,DAL,LA
2023,3,3,40,2,10,81,2,9,19,DAL,LA
2023,3,3,44,1,10,81,2,9,19,DAL,LA
2023,3,4,29,1,10,68,1,9,19,DAL,LA
2023,3,5,9,4,1,63,2,9,19,DAL,LA
2023,3,5,9,0,0,100,4,9,19,DAL,LA
2023,3,5,46,3,9,55,2,9,19,DAL,LA
2023,3,5,52,2,9,55,2,9,19,DAL,LA
2023,3,6,30,1,10,54,1,9,19,DAL,LA
2023,3,7,38,3,3,100,4,9,19,DAL,LA
2023,3,11,29,0,0,65,4,9,19,DAL,LA
2023,3,11,29,0,0,98,4,19,9,LA,DAL
2023,3,11,35,3,6,80,2,19,9,LA,DAL
2023,3,12,12,2,7,79,1,19,9,LA,DAL
2023,3,12,49,1,10,76,2,19,9,LA,DAL
2023,3,13,15,2,8,66,1,19,9,LA,DAL
2023,3,13,56,1,10,64,1,19,9,LA,DAL
2023,3,15,0,0,0,65,4,19,9,LA,DAL
2023,2,0,0,0,0,100,4,9,19,DAL,LA
2023,2,0,4,0,0,65,4,9,19,DAL,LA
2023,2,0,4,0,0,98,4,19,9,LA,DAL
2023,1,0,43,0,0,100,4,9,19,DAL,LA
2023,1,0,48,4,14,60,3,9,19,DAL,LA
2023,1,1,34,3,4,70,4,9,19,DAL,LA
2023,1,2,9,2,10,64,1,9,19,DAL,LA
2023,1,2,15,1,10,64,2,9,19,DAL,LA
2023,1,2,51,1,10,52,1,9,19,DAL,LA
2023,1,3,25,3,2,100,1,9,19,DAL,LA
2023,1,5,22,0,0,65,4,9,19,DAL,LA
2023,1,5,22,0,0,100,4,9,19,DAL,LA
2023,1,5,25,4,8,85,3,19,9,LA,DAL
2023,1,6,4,3,10,83,2,19,9,LA,DAL
2023,1,6,8,2,10,83,2,19,9,LA,DAL
2023,1,6,44,1,10,83,1,19,9,LA,DAL
2023,1,7,23,3,11,61,2,19,9,LA,DAL
2023,1,7,27,2,11,61,2,19,9,LA,DAL
2023,1,8,3,1,10,62,1,19,9,LA,DAL
2023,4,2,0,0,0,100,4,19,9,LA,DAL
2023,4,4,45,0,0,100,4,9,19,DAL,LA
2023,4,5,31,0,0,65,4,9,19,DAL,LA
2023,4,5,34,4,12,71,3,19,9,LA,DAL
2023,4,6,12,3,10,73,1,19,9,LA,DAL
2023,4,6,12,3,5,78,4,19,9,LA,DAL
2023,4,6,16,2,5,78,2,19,9,LA,DAL
2023,4,6,47,1,10,73,2,19,9,LA,DAL
2023,4,7,18,1,10,60,2,19,9,LA,DAL
2023,3,7,40,0,0,100,4,30,4,TB,BUF
2023,3,10,40,0,0,65,4,30,4,TB,BUF
2023,3,10,40,0,0,85,4,4,30,BUF,TB
2023,3,10,46,2,4,96,2,4,30,BUF,TB
2023,3,11,29,1,3,97,1,4,30,BUF,TB
2023,3,12,9,2,7,83,2,4,30,BUF,TB
2023,3,12,41,1,10,80,2,4,30,BUF,TB
2023,3,13,18,1,10,69,2,4,30,BUF,TB
2023,3,13,34,1,10,56,1,4,30,BUF,TB
2023,3,14,1,2,1,52,1,4,30,BUF,TB
2023,3,15,0,0,0,65,4,4,30,BUF,TB
2023,2,0,19,4,8,54,3,30,4,TB,BUF
2023,1,5,6,3,9,61,2,30,4,TB,BUF
2023,1,5,11,2,9,61,2,30,4,TB,BUF
2023,1,5,52,1,10,60,1,30,4,TB,BUF
2023,1,8,4,0,0,65,4,30,4,TB,BUF
2023,1,8,8,4,5,81,3,4,30,BUF,TB
2023,1,8,46,3,5,81,2,4,30,BUF,TB
2023,1,9,23,2,10,76,2,4,30,BUF,TB
2023,1,9,30,1,10,76,2,4,30,BUF,TB
2023,1,9,58,2,1,71,1,4,30,BUF,TB
2023,1,10,25,1,10,62,2,4,30,BUF,TB
2023,1,9,44,0,0,65,4,19,9,LA,DAL
2023,1,9,44,0,0,85,4,9,19,DAL,LA
2023,1,9,49,1,10,82,2,9,19,DAL,LA
2023,1,10,30,3,6,63,2,9,19,DAL,LA
2023,1,10,33,2,6,63,2,9,19,DAL,LA
2023,1,11,3,1,10,59,2,9,19,DAL,LA
2023,1,15,0,0,0,65,4,9,19,DAL,LA
2023,4,0,0,0,0,100,4,5,13,CAR,HOU
2023,4,0,3,1,5,95,3,5,13,CAR,HOU
2023,4,0,3,0,0,100,4,5,13,CAR,HOU
2023,4,0,22,3,9,82,1,5,13,CAR,HOU
2023,4,0,22,0,0,100,4,5,13,CAR,HOU
2023,4,1,2,2,9,82,1,5,13,CAR,HOU
2023,4,1,45,1,10,81,1,5,13,CAR,HOU
2023,4,1,45,0,0,100,4,5,13,CAR,HOU
2023,4,1,50,3,2,78,1,5,13,CAR,HOU
2023,4,1,50,0,0,100,4,5,13,CAR,HOU
2023,4,1,55,2,6,74,1,5,13,CAR,HOU
2023,4,1,55,0,0,100,4,5,13,CAR,HOU
2023,4,2,0,1,10,70,1,5,13,CAR,HOU
2023,4,2,0,0,0,100,4,5,13,CAR,HOU
2023,4,2,42,1,10,56,2,5,13,CAR,HOU
2023,4,3,22,4,2,53,2,5,13,CAR,HOU
2023,4,6,23,4,10,60,3,13,5,HOU,CAR
2023,4,6,28,3,10,60,2,13,5,HOU,CAR
2023,4,6,28,3,5,65,4,13,5,HOU,CAR
2023,4,2,9,2,5,86,1,23,14,NO,IND
2023,4,2,52,1,10,81,1,23,14,NO,IND
2023,4,2,52,0,0,100,4,23,14,NO,IND
2023,4,3,0,0,0,100,4,23,14,NO,IND
2023,4,8,19,0,0,65,4,23,14,NO,IND
2023,4,8,19,0,0,85,4,14,23,IND,NO
2023,4,8,29,2,8,67,2,14,23,IND,NO
2023,4,8,58,1,10,65,2,14,23,IND,NO
2023,4,9,30,2,10,52,2,14,23,IND,NO
2023,4,9,36,1,10,52,2,14,23,IND,NO
2023,4,10,49,0,0,65,4,14,23,IND,NO
2023,4,10,49,0,0,100,4,14,23,IND,NO
2023,4,10,49,0,0,85,4,23,14,NO,IND
2023,4,11,12,2,5,95,1,23,14,NO,IND
2023,4,11,12,2,1,99,4,23,14,NO,IND
2023,4,11,47,1,2,98,1,23,14,NO,IND
2023,4,12,31,2,9,86,1,23,14,NO,IND
2023,4,13,6,1,10,85,1,23,14,NO,IND
2023,4,13,22,0,0,100,4,23,14,NO,IND
2023,3,0,0,0,0,100,4,14,23,IND,NO
2023,3,0,7,0,0,65,4,14,23,IND,NO
2023,3,0,7,0,0,85,4,23,14,NO,IND
2023,3,0,12,2,10,84,1,23,14,NO,IND
2023,3,0,17,1,10,84,2,23,14,NO,IND
2023,3,0,17,0,0,100,4,23,14,NO,IND
2023,3,1,6,2,10,59,2,23,14,NO,IND
2023,3,1,45,1,10,59,1,23,14,NO,IND
2023,4,6,34,2,5,65,2,13,5,HOU,CAR
2023,4,7,14,1,10,60,1,13,5,HOU,CAR
2023,4,7,57,2,8,100,2,13,5,HOU,CAR
2023,4,8,17,0,0,100,4,13,5,HOU,CAR
2023,4,9,35,0,0,100,4,5,13,CAR,HOU
2023,4,10,36,0,0,100,4,5,13,CAR,HOU
2023,4,13,32,0,0,100,4,5,13,CAR,HOU
2023,4,14,23,3,8,55,4,5,13,CAR,HOU
2023,4,15,0,2,13,100,2,5,13,CAR,HOU
2023,3,0,0,0,0,100,4,5,13,CAR,HOU
2023,3,0,27,1,10,53,1,5,13,CAR,HOU
2023,3,0,35,0,0,65,4,5,13,CAR,HOU
2023,3,0,35,0,0,100,4,5,13,CAR,HOU
2023,3,0,35,0,0,98,4,13,5,HOU,CAR
2023,3,9,14,2,8,75,2,5,13,CAR,HOU
2023,3,9,55,1,10,73,1,5,13,CAR,HOU
2023,3,10,46,0,0,65,4,13,5,HOU,CAR
2023,3,10,46,0,0,100,4,5,13,CAR,HOU
2023,3,10,50,4,8,72,3,5,13,CAR,HOU
2023,3,11,35,3,10,70,2,5,13,CAR,HOU
2023,3,11,39,2,10,70,2,5,13,CAR,HOU
2023,3,12,18,1,10,70,1,5,13,CAR,HOU
